OBJ_ID,A_RESTYPE,A_RESOBJID,Z_RESTYPE,Z_RESOBJID,LENGTH,LINE_NUMBER,PRODUCER_ID,ALARM_NUM,ALARM_TIME,ALARM_TIME_NEW
72A93EE9-36B7-4302-A0DB-69815446A02C-21531,10101,DA845EB8-FFFD-4266-A666-B115902151B9-00001,10101,DA845EB8-FFFD-4266-A666-B115902151B9-00004,32,24,9DA924EA-D53E-40ED-A08A-F632CB0F29EB-00009,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-21757,10101,DA845EB8-FFFD-4266-A666-B115902151B9-00001,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00511,24,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-22599,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00529,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00511,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-24984,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62505,10101,246032DF-7E63-4DBA-B346-CE03044EF4D8-77918,5,24,1271E5FC-524C-41BF-BD38-F9154CEB6317-00123,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-25191,10101,246032DF-7E63-4DBA-B346-CE03044EF4D8-77918,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62462,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-25659,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-00220,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62514,16,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-26654,10101,9B1448E9-A293-41A5-AD60-77A47A14509E-04967,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00341,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-30361,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00415,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00466,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-30480,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00415,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00456,1,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-30612,10102,5E39C0C8-2AF1-427E-84F4-6B4650B913AE-00001,10102,5E39C0C8-2AF1-427E-84F4-6B4650B913AE-00001,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,"[0, 0, 0, 0, 0, 0, 0, 1, 196, 170, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 24102780, 13758162, 1131108020, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2678400, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 1147973762]"
72A93EE9-36B7-4302-A0DB-69815446A02C-32978,10101,CD75A163-7861-4820-99A2-12846B96CA95-35771,10101,CD75A163-7861-4820-99A2-12846B96CA95-35772,8,24,157350D3-5B21-4FDA-9C65-FF541B1D8A44-00081,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-33203,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02469,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00017,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-34692,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00518,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00536,24,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-34767,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00364,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02461,27,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-35128,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00456,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00456,1,32,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,"[0, 1, 18, 703, 64, 9, 4, 1763, 17, 1, 16, 0, 0, 0, 0, 0]","[0, 1647789897, 7501845237, 18196522035, 10706463682, 1307316187, 2772000, 288397945618, 8565033376, 207725375, 1569313048, 0, 0, 0, 0, 0]","[0, 2505600, 2678400, 2592000, 2678400, 2592000, 2678400, 2678400, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 338066006455]"
72A93EE9-36B7-4302-A0DB-69815446A02C-40937,10101,E422B527-6011-4AF6-8786-ED78865355EE-00003,10101,E422B527-6011-4AF6-8786-ED78865355EE-00001,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-45114,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02460,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02461,16,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-46864,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00537,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00540,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-73715,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62505,10101,246032DF-7E63-4DBA-B346-CE03044EF4D8-77918,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-74199,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62470,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62514,18,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-79585,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00342,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02448,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-80976,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00508,10101,DA845EB8-FFFD-4266-A666-B115902151B9-00004,32,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-81200,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00048,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00047,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-81432,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00508,10101,DA845EB8-FFFD-4266-A666-B115902151B9-00002,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-81577,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00351,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02452,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-83835,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00512,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00532,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-85086,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62499,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62496,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-86128,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00532,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00523,11,8,157350D3-5B21-4FDA-9C65-FF541B1D8A44-00081,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-86169,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00803,10101,CD75A163-7861-4820-99A2-12846B96CA95-00512,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00254,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-86315,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00803,10101,CD75A163-7861-4820-99A2-12846B96CA95-00512,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00254,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-88617,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00386,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00397,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-98422,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00362,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00016,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-99716,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00329,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02502,20,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
72A93EE9-36B7-4302-A0DB-69815446A02C-99839,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00329,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02507,5,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
75F091C8-9A8B-43B6-9E37-F45A67A57973-00934,10101,CD75A163-7861-4820-99A2-12846B96CA95-34706,10101,75F091C8-9A8B-43B6-9E37-F45A67A57973-00912,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
75F091C8-9A8B-43B6-9E37-F45A67A57973-00962,10101,CD75A163-7861-4820-99A2-12846B96CA95-34694,10101,75F091C8-9A8B-43B6-9E37-F45A67A57973-00916,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
75F091C8-9A8B-43B6-9E37-F45A67A57973-01524,10101,0D901A96-0709-4C32-A64F-72F7D8B80D19-52016,10101,EA7CDA62-946B-44AE-8D8A-E8AF8CD5266C-52644,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
75F091C8-9A8B-43B6-9E37-F45A67A57973-01587,10101,EA7CDA62-946B-44AE-8D8A-E8AF8CD5266C-52632,10101,29832EE8-57A6-40C7-97E2-4994959BCBE6-32545,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
75F091C8-9A8B-43B6-9E37-F45A67A57973-01615,10101,813BDFF1-4136-4E41-9024-92293F9467DE-35254,10101,357645D9-B3A7-42F3-B228-CACFDA859DC9-00002,45,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
774FCB49-F24E-43BE-8EDC-CFE5B9723B85-65395,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-55343,10102,5B6C61D9-DF4D-4D53-8526-8E4EE4DC86F1-32944,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
774FCB49-F24E-43BE-8EDC-CFE5B9723B85-65425,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-55343,10102,5B6C61D9-DF4D-4D53-8526-8E4EE4DC86F1-32944,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7769A352-4E2B-4808-952E-1357D1095DDC-00003,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00660,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00641,4,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7769A352-4E2B-4808-952E-1357D1095DDC-00013,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00649,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00661,5,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7769A352-4E2B-4808-952E-1357D1095DDC-00023,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00661,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00636,3,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7769A352-4E2B-4808-952E-1357D1095DDC-00033,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00636,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00651,1,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7769A352-4E2B-4808-952E-1357D1095DDC-00045,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00653,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00657,3,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7769A352-4E2B-4808-952E-1357D1095DDC-00057,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00636,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00657,13,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7769A352-4E2B-4808-952E-1357D1095DDC-00069,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-55342,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00649,11,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78B5D6FD-BA05-41B5-BC1F-9A8F281A80AC-00231,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00398,10101,C58C94E9-5183-40BB-BEA2-28631BC23189-07069,6,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78B5D6FD-BA05-41B5-BC1F-9A8F281A80AC-00283,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00398,10101,C58C94E9-5183-40BB-BEA2-28631BC23189-07069,6,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78BC7337-7DF4-4C89-9669-4C675F2F48A2-35648,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00618,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-00244,9,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78BC7337-7DF4-4C89-9669-4C675F2F48A2-65256,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00717,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03567,3,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78BC7337-7DF4-4C89-9669-4C675F2F48A2-68386,10101,7660966C-F160-424F-B68E-DF16D06A564E-01743,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00508,56,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78BC7337-7DF4-4C89-9669-4C675F2F48A2-68522,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00619,10101,AB855D75-1046-4E3D-8967-E980E2D90D17-11112,5,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00274,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78BC7337-7DF4-4C89-9669-4C675F2F48A2-69896,10101,7660966C-F160-424F-B68E-DF16D06A564E-00363,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00323,30,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78BC7337-7DF4-4C89-9669-4C675F2F48A2-75630,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00635,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-00249,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78BC7337-7DF4-4C89-9669-4C675F2F48A2-76563,10101,7660966C-F160-424F-B68E-DF16D06A564E-01743,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00506,61,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78C05F9C-1579-4B7D-B69E-2519077A3D1B-49038,10101,78C05F9C-1579-4B7D-B69E-2519077A3D1B-49019,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00511,13,24,1271E5FC-524C-41BF-BD38-F9154CEB6317-00123,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
78C05F9C-1579-4B7D-B69E-2519077A3D1B-49066,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00721,10101,78C05F9C-1579-4B7D-B69E-2519077A3D1B-49019,9,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00044,10101,5D656281-18B6-4264-B686-A22C5B4B5C0A-18234,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00595,13,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00083,10101,5D656281-18B6-4264-B686-A22C5B4B5C0A-18234,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00597,63,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00514,10101,39E35D20-4BA4-4BEC-9AA2-9C0F56904390-00029,10101,CE732960-460E-4C5C-B304-13E829B682EB-00024,17,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00566,10101,CE732960-460E-4C5C-B304-13E829B682EB-00003,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00034,16,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00604,10101,CE732960-460E-4C5C-B304-13E829B682EB-00007,10101,CE732960-460E-4C5C-B304-13E829B682EB-00006,22,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00612,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00664,10101,CE732960-460E-4C5C-B304-13E829B682EB-00005,19,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00250,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00620,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00664,10101,CE732960-460E-4C5C-B304-13E829B682EB-00004,18,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00250,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00628,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00011,10101,CE732960-460E-4C5C-B304-13E829B682EB-00008,17,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00636,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00011,10101,CE732960-460E-4C5C-B304-13E829B682EB-00023,9,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00646,10101,39E35D20-4BA4-4BEC-9AA2-9C0F56904390-00037,10101,CE732960-460E-4C5C-B304-13E829B682EB-00010,40,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00660,10101,CE732960-460E-4C5C-B304-13E829B682EB-00011,10101,CE732960-460E-4C5C-B304-13E829B682EB-00010,24,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00668,10101,78BC7337-7DF4-4C89-9669-4C675F2F48A2-32359,10101,CE732960-460E-4C5C-B304-13E829B682EB-00009,11,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00693,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00114,10101,CE732960-460E-4C5C-B304-13E829B682EB-00019,18,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00710,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00111,10101,CE732960-460E-4C5C-B304-13E829B682EB-00017,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00749,10101,CE732960-460E-4C5C-B304-13E829B682EB-00017,10101,CE732960-460E-4C5C-B304-13E829B682EB-00018,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00898,10101,CE732960-460E-4C5C-B304-13E829B682EB-00017,10101,CE732960-460E-4C5C-B304-13E829B682EB-00015,22,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00947,10101,CE732960-460E-4C5C-B304-13E829B682EB-00016,10101,CE732960-460E-4C5C-B304-13E829B682EB-00021,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-33665,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00115,10101,31A94D33-9866-4C09-9A01-BE5D5C4E793D-00026,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-35979,10101,CA49C4D9-69B3-42C0-AE2C-EAF235E9991C-02119,10101,7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-35808,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-36008,10101,7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-35808,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00123,22,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-36039,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00542,20003,7AD56AC8-1B95-450C-8BD6-DA201A2D2A31-00573,11,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
