NE_OBJ_ID,NE_NAME,DEV_TYPE_NAME,PRODUCER_NAME,PRODUCER_ID,WORK_YEAR,DEV_TYPE,ALARM_NUM,ALARM_TIME
6E7E93A4-C378-4B0B-ACEF-428E7A48980F-04696,鹰潭变SM1662,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,9.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 53, 6646, 231, 0, 0, 0, 0]"
6E7E93A4-C378-4B0B-ACEF-428E7A48980F-04711,董家窑变SM1662,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,5.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 411807, 6656, 0, 0, 0, 0, 0]"
1C8B8749-73E7-44AD-BC0B-2074001FAB95-01027,抚州电厂SM1662,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11005.0,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1]","[0, 0, 153, 1651653, 0, 0, 104266, 0, 610, 6651, 0, 338980, 0, 0, 118242]"
6E7E93A4-C378-4B0B-ACEF-428E7A48980F-04708,香屯变SM1662,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1]","[7, 0, 103843, 0, 677, 0, 0, 0, 95, 6660, 0, 235288, 0, 0, 102791]"
6E7E93A4-C378-4B0B-ACEF-428E7A48980F-04683,艾湖变SM1662,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,5.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 94, 438867, 0, 375004, 0, 107250, 0]"
7EDFDAF0-FB21-40F8-81FB-10240164B66D-01815,杨家岭变SM1662,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11005.0,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 183576, 0, 0, 0, 411855, 6641, 0, 816246, 0, 0, 0]"
6E7E93A4-C378-4B0B-ACEF-428E7A48980F-04722,柘林电厂SM1662,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11005.0,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 2, 1, 0]","[224, 0, 0, 0, 183567, 0, 0, 787664, 411850, 99480, 0, 1428524, 247440, 392073, 0]"
6E7E93A4-C378-4B0B-ACEF-428E7A48980F-04744,松源变SM1660,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,9.0,11002.0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 84, 0, 78, 6638, 19314, 10586, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-87503,万福变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-13204,城北变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-92696,戴家埔变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,11.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-19397,永阳变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1127]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-14002,宏盛玉华水泥厂MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-85337,河东变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,13.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-93360,万安电厂MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-07330,苍坑变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16205.0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 11854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-09841,上田变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,12.0,16205.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[252252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-01526,永和变MatrixEdge3050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16204.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 7927, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-95487,吉安变MatrixEdge3050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16204.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-17957,大冲变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-86163,庐陵变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-99867,城北郊电MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,13.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-91287,井冈山变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-11802,城中变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,6.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
87873A52-B981-49E6-9316-3F71ADD2D87E-00009,潭埠变SM1678,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,,11006.0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 14216, 6714, 0, 874757, 118801, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-12504,桥南变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-97893,泰和文田办公室MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,11.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-18870,砂子岭变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-14512,洋溪变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,11.0,16205.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-11165,高坪变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-93687,金滩变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-07534,城南变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-07935,井绣山庄MatrixEdge1010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16203.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-08799,谷源山变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,11.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-87923,新源变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-15097,坳上变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 152293, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-17634,石虎塘电厂MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-15308,城关站MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,12.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6E7E93A4-C378-4B0B-ACEF-428E7A48980F-04715,沙城变SM1660,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,5.0,11002.0,"[2, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0]","[508296, 0, 0, 290934, 0, 0, 1994773, 0, 0, 93043, 0, 590505, 353, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-08527,五里亭变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,11.0,16205.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-90946,东里变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-09053,文山变MatrixEdge3050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16204.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 379415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1264, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-18253,固江变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
87873A52-B981-49E6-9316-3F71ADD2D87E-00008,洪源变SM1678,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,,11006.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 86, 6720, 27645, 1235609, 1939, 0, 717]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-13649,永丰变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-93036,罗洪口水电站MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,6.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-10043,吉水城南变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 841, 0, 237870, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-12153,螺子山变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-16210,高塘变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,11.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-05669,葛山变MatrixEdge3050 1#,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,13.0,16204.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-07020,君山变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,14.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-94096,安福县调MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-19692,熬成变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,11.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-05170,小屋岭变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,11.0,16205.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 56247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-08277,金田变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 146334, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-88639,万安变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6E7E93A4-C378-4B0B-ACEF-428E7A48980F-04762,泉山电厂SM1662,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,4.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-04963,牛狮岭变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,16.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-78907,敦厚变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-12858,吉水变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-86570,大光山变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16202.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-20281,谢坊变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-14806,赤谷变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5EAEA063-C43E-4F96-9006-FF61F82241D3-03691,宁冈变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16205.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 783754, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-87053,洲湖变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,10.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-61625,洪桥变OptiX OSN 3500,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,11.0,10009.0,"[0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 2070727, 0, 27490, 542485, 803619, 0, 190, 0, 0, 0]"
EC13B12B-12EB-452C-8ECD-A252469007A2-00685,贵溪南（流口变）OptiX OSN 3500,,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,4.0,10009.0,"[0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2070727, 0, 27487, 542485, 803619, 83564, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-29574,信州变Metro5000,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,11.0,10015.0,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 2303184, 0, 28053, 0, 18452, 0, 0, 676424, 2004, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-24439,王源变Metro5000,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,11.0,10015.0,"[0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2303184, 0, 28064, 542485, 803619, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-40779,抚供Metro5000,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,11.0,10015.0,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 2070727, 0, 28053, 0, 18435, 0, 500260, 676424, 2004, 404886]"
4BDC5C8F-C909-4356-98F4-54B2AFEF2F8D-02079,安源变OptiX OSN 7500,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,2.0,10010.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 578190, 179263, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-20355,清江变 Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[1209837, 0, 22637782, 0, 0, 0, 0, 0, 0, 0, 0, 8117424, 0, 0, 0]"
