OBJ_ID,A_RESTYPE,A_RESOBJID,Z_RESTYPE,Z_RESOBJID,LENGTH,LINE_NUMBER,PRODUCER_ID,ALARM_NUM,ALARM_TIME,ALARM_TIME_NEW,NAME,FIBER_TYPE,LINE_NUMBER_USED
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03891,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00457,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00062,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(青山湖区供电公司～龙津营业厅)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03940,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00457,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00043,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(青山湖区供电公司～李坝供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04038,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00452,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00417,17,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV抚生变～110kV万溪变)24芯普通光缆光缆段,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04136,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00452,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00399,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV抚生变～220kV桃苑变)24芯普通光缆光缆段,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04185,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00452,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00502,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV抚生变～桃花供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04234,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00058,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00059,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(解东供电所～洪都供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04283,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00059,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00410,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(洪都供电所～110kV李家庄变)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04381,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00053,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00431,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(新建县供电公司～110kV长堎变)24芯普通光缆光缆段02,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04430,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00053,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-06626,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(新建县供电公司～110kV望城变)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04479,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00053,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00068,1,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(新建县供电公司～城东营业厅)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04492,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00053,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00069,2,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(新建县供电公司～城南供电所)6芯普通光缆光缆段02,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04505,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-06626,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00386,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV望城变～220kV西郊变)24芯普通光缆光缆段,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04554,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00386,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00072,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(220kV西郊变～石埠供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04603,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00072,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00051,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(石埠供电所～35kV西山变)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04652,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00051,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00050,29,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV西山变～35kV石岗变)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04701,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00051,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00073,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV西山变～西山供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04750,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00050,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00052,13,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV石岗变～35kV义渡变)12芯普通光缆光缆段01,3,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04775,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00050,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00074,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV石岗变～石岗供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04824,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00052,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00075,7,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV义渡变～松湖供电所)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04849,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00052,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00448,10,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV义渡变～110kV流湖变)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04874,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00448,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00076,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV流湖变～流湖供电所)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04899,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00448,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00077,16,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV流湖变～厚田营业厅)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04924,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00448,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00049,14,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV流湖变～35kV东城变)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04949,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00049,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00078,6,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV东城变～生米供电所)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04974,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00387,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00020,10,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(220kV盘龙山变～35kV乐化变)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-04999,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00020,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00446,23,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV乐化变～110kV象山变)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05024,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00020,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00079,6,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV乐化变～溪霞营业厅)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05049,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00446,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00080,2,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV象山变～望城新区供电所)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05062,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00446,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00019,17,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV象山变～35kV铁河变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05100,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00080,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-06626,1,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(望城新区供电所～110kV望城变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05139,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00021,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00083,5,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV恒湖变～恒湖供电所)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05152,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00023,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00084,6,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV联圩变～联圩供电所)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05165,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00019,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00085,6,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV铁河变～大塘供电所)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05190,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00019,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00086,7,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV铁河变～大塘营业厅)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05215,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00019,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00087,5,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV铁河变～铁河营业厅)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05240,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00019,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00088,10,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV铁河变～金桥营业厅)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05265,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00020,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00089,11,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV乐化变～樵舍供电所)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05290,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00020,10101,5D656281-18B6-4264-B686-A22C5B4B5C0A-28087,2,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV乐化变～110kV乐化变)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05315,10101,5D656281-18B6-4264-B686-A22C5B4B5C0A-28087,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00091,2,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV乐化变～乐化供电所)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05340,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00053,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00069,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(新建县供电公司～城南供电所)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05365,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00053,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00090,6,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(新建县供电公司～望城供电所)12芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05390,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00022,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00003,33,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV南矶变～35kV黄湖变)24芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05505,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00006,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00060,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV丰林变～35kV林泉变)24芯OPGW光缆段01,1,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05554,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00004,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00094,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(德安县调～德安县蒲亭供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05603,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00094,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00095,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(德安县蒲亭供电所～瑞昌郊区中心所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05652,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00094,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00099,2,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(德安县蒲亭供电所～德安东风营业厅)8芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05669,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00095,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00093,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(瑞昌郊区中心所～10kV河东开关站)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05718,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00005,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00100,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV田塘变～德安园区营业厅)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05767,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02444,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02442,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(共青县调～35kV南湖变)24芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05816,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02444,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02441,1,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(共青县调～35kV城中变)16芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-05849,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02444,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02443,7,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(共青县调～35kV富华山变)8芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06053,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02452,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02453,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(彭泽县调～35kV城东变)24芯普通光缆光缆段01,3,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06102,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02454,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00352,7,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV马当变～110kV泉山变)16芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06135,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02455,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02454,11,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV浪溪变～35kV马当变)16芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06234,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02457,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00351,20,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV太平变～110kV彭泽变)16芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06267,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02460,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02461,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV高丰变～35kV横港变)24芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06316,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00365,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02464,22,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV瑞昌变～35kV南林变)24芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06365,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02461,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00364,30,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV横港变～110kV南义变)24芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06414,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02465,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02466,24,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV宋溪变～35kV鲁溪变)16芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06447,10101,00595994-9D4E-40B5-853B-DAA4FE8BFC93-12598,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02465,8,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(武宁供电公司～35kV宋溪变)16芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06480,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02466,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00054,19,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV鲁溪变～35kV泉口变)16芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06513,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00054,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00053,11,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV泉口变～35kV大洞变)16芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06546,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00357,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02471,23,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV德安变～35kV蛟塘变)16芯OPGW光缆段01,1,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06579,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02471,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02472,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV蛟塘变～35kV苏家垱变)24芯普通光缆光缆段01,3,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06628,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02470,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02471,9,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV横塘变～35kV蛟塘变)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06677,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00340,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00131,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV温泉变～星子蓼花供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06726,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02470,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00132,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV横塘变～星子横塘供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06775,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02473,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00070,27,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(修水县调～35kV南岭变)24芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06824,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02473,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00066,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(修水县调～35kV芦塘变)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06873,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02473,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00068,20,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(修水县调～35kV黄沙变)24芯OPGW光缆段02,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06922,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02473,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00068,20,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(修水县调～35kV黄沙变)24芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-06971,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02473,10101,5D656281-18B6-4264-B686-A22C5B4B5C0A-18232,18,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(修水县调～110kV良塘变)24芯OPGW光缆段01,1,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-07069,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02473,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00370,22,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(修水县调～110kV渣津变)24芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-07118,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02473,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00073,27,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(修水县调～35kV香炉山变)24芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-07167,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00369,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00062,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV虬津变～35kV周田变)24芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-07216,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00359,10101,2EAFFA70-FD74-4242-A9F6-01A992FBB9AD-04252,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV军山变～35kV棋盘岭变)24芯OPGW光缆段01,1,4
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-07265,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00359,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02446,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV军山变～35kV红旗变)24芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-07314,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00358,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00061,2,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV南山变～35kV白莲变)8芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-07331,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02446,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,5,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV红旗变～永修县调)8芯普通光缆光缆段01,3,0
